"","Estimate","Est.Error","Q2.5","Q97.5","Treebank"
"upperAsymptote_Intercept83",0.933240486416931,0.00347279458678343,0.92654697745111,0.940093775592938,"UD_Czech-CLTT"
"lowerAsymptote_Intercept83",0.16504370010416,0.0195516479614304,0.126421649562986,0.203011642562013,"UD_Czech-CLTT"
"growthRate_Intercept83",0.00141224493561466,4.95416308152173e-05,0.00131577658611225,0.00151093967034715,"UD_Czech-CLTT"
"delta_Intercept83",1.61155763742198,0.144770023324968,1.35239446446169,1.92437091208658,"UD_Czech-CLTT"
"upperAsymptote_Intercept84",0.926832254392609,0.00069497060663496,0.925465283919568,0.928189118641567,"UD_Dutch-LassySmall"
"lowerAsymptote_Intercept84",0.0818456461485453,0.00942110570822327,0.0634757680171236,0.100064967879202,"UD_Dutch-LassySmall"
"growthRate_Intercept84",0.00128066528136232,4.43213083511553e-05,0.00119848903630388,0.00137337885946024,"UD_Dutch-LassySmall"
"delta_Intercept84",0.435787513191608,0.00770133790433136,0.420792319750021,0.450823582945988,"UD_Dutch-LassySmall"
"upperAsymptote_Intercept85",0.918014296120724,0.00289225598787705,0.912680424154727,0.924015292769465,"UD_Turkish-FrameNet"
"lowerAsymptote_Intercept85",0.423725791971146,0.0071613618216011,0.409752723977078,0.437510577412042,"UD_Turkish-FrameNet"
"growthRate_Intercept85",0.00157155452481795,7.57084791153592e-05,0.00142861846267825,0.00172837484256398,"UD_Turkish-FrameNet"
"delta_Intercept85",0.459315384117943,0.0181285332894893,0.423698815573245,0.495681636158272,"UD_Turkish-FrameNet"
"upperAsymptote_Intercept86",0.557915103789236,0.0491354453321947,0.464269136860198,0.657618018558391,"UD_Chinese-GSDSimp"
"lowerAsymptote_Intercept86",0.236187112020452,0.108202978569465,0.0451861938752991,0.475046899235208,"UD_Chinese-GSDSimp"
"growthRate_Intercept86",5.01458498150599,2.94936681420962,0.200876328537826,9.78823675264529,"UD_Chinese-GSDSimp"
"delta_Intercept86",4.88242044147082,2.96972377445776,0.122963319711167,9.75919860509434,"UD_Chinese-GSDSimp"
"upperAsymptote_Intercept87",0.935337225079696,0.00020337605752311,0.934939580724563,0.935744304140297,"UD_Estonian-EDT"
"lowerAsymptote_Intercept87",0.166275446221815,0.00156358179665861,0.163226917387368,0.169351583063062,"UD_Estonian-EDT"
"growthRate_Intercept87",0.00069569943655613,4.42477627004965e-06,0.000687203439828402,0.000704100331399866,"UD_Estonian-EDT"
"delta_Intercept87",0.378982963809403,0.00110398493954021,0.376837138464206,0.38115534749036,"UD_Estonian-EDT"
"upperAsymptote_Intercept88",0.942319683645926,0.00052382664697596,0.941298213565705,0.94337534104764,"UD_French-ParisStories"
"lowerAsymptote_Intercept88",0.311091118454979,0.00299458719906096,0.305214487410116,0.316956373577044,"UD_French-ParisStories"
"growthRate_Intercept88",0.0036724581866589,7.52257407964012e-05,0.00353295486268806,0.00383090553074376,"UD_French-ParisStories"
"delta_Intercept88",0.507462342962824,0.00764215122235,0.492075871499465,0.522708549499414,"UD_French-ParisStories"
"upperAsymptote_Intercept89",0.918712701191258,0.0028181453669341,0.913401716092483,0.924436956341765,"UD_Indonesian-CSUI"
"lowerAsymptote_Intercept89",0.335935027065884,0.0121059881262201,0.312296618236906,0.35989211019057,"UD_Indonesian-CSUI"
"growthRate_Intercept89",0.00121577493555337,5.72439479030173e-05,0.00110723613102863,0.00133387874451926,"UD_Indonesian-CSUI"
"delta_Intercept89",0.674429292346591,0.0305486081327271,0.616187302886451,0.737016474183384,"UD_Indonesian-CSUI"
"upperAsymptote_Intercept90",0.966952166485585,0.00561856172415619,0.95475475228673,0.970814493019168,"UD_Czech-FicTree"
"lowerAsymptote_Intercept90",0.0668652278313283,0.0208065576634177,0.0284108067906904,0.12587117358814,"UD_Czech-FicTree"
"growthRate_Intercept90",1.33815824361202,2.67663764496649,0.00190037651946574,8.75736005902552,"UD_Czech-FicTree"
"delta_Intercept90",1.40541574609954,2.30676526151206,0.126840431565328,8.75796045977429,"UD_Czech-FicTree"
"upperAsymptote_Intercept91",0.937006747032807,0.000182359339430114,0.936643303800838,0.937367573050247,"UD_Turkish-Penn"
"lowerAsymptote_Intercept91",0.209538955120701,0.00184236703325527,0.20589458739204,0.213169031492391,"UD_Turkish-Penn"
"growthRate_Intercept91",0.00130646189904344,1.17336385920956e-05,0.00128335821246445,0.00132914988596199,"UD_Turkish-Penn"
"delta_Intercept91",0.368190913141631,0.00142446031334739,0.365454064245985,0.371037131665151,"UD_Turkish-Penn"
"upperAsymptote_Intercept92",0.886316940635397,0.000929156582821831,0.884570803815493,0.888148250138097,"UD_Estonian-EWT"
"lowerAsymptote_Intercept92",0.0854390884199518,0.0050790683246368,0.075574363667578,0.0954427596825337,"UD_Estonian-EWT"
"growthRate_Intercept92",0.00165753991878614,4.03166806409937e-05,0.00158164310267883,0.00174117238655869,"UD_Estonian-EWT"
"delta_Intercept92",0.352299974277828,0.00429716883564621,0.343958357561328,0.360666294841136,"UD_Estonian-EWT"
"upperAsymptote_Intercept93",0.969435012741475,0.0084279811229578,0.952718041042593,0.974728451405387,"UD_Catalan-AnCora"
"lowerAsymptote_Intercept93",0.170487217866796,0.0186046075127948,0.123524806960278,0.218034237648504,"UD_Catalan-AnCora"
"growthRate_Intercept93",1.25929813585738,2.62499171618539,0.00285276598456695,9.02373625541035,"UD_Catalan-AnCora"
"delta_Intercept93",1.50433646783872,2.50674797114108,0.308013830624229,9.08974165432848,"UD_Catalan-AnCora"
"upperAsymptote_Intercept94",0.971892999724479,0.00038364045400753,0.971135788437058,0.972647338590572,"UD_Romanian-SiMoNERo"
"lowerAsymptote_Intercept94",0.368560582557149,0.00473639433875616,0.359082261798966,0.37773352770551,"UD_Romanian-SiMoNERo"
"growthRate_Intercept94",0.00249948424949832,8.68996305713903e-05,0.00233490260728449,0.00267651322963727,"UD_Romanian-SiMoNERo"
"delta_Intercept94",0.364074379701787,0.00561022533347067,0.353159001080969,0.375109984056598,"UD_Romanian-SiMoNERo"
"upperAsymptote_Intercept95",0.930713602182663,0.00120155928006529,0.928350828768406,0.933124168876649,"UD_Scottish_Gaelic-ARCOSG"
"lowerAsymptote_Intercept95",0.0173421879134146,0.00977071337774972,0.00180804790496969,0.0385187581735359,"UD_Scottish_Gaelic-ARCOSG"
"growthRate_Intercept95",0.00201536208496337,8.86136835671238e-05,0.00184552593863763,0.00219578691883335,"UD_Scottish_Gaelic-ARCOSG"
"delta_Intercept95",0.410932433538434,0.0101151111951112,0.391467401619693,0.430993374422162,"UD_Scottish_Gaelic-ARCOSG"
"upperAsymptote_Intercept96",0.874725067204124,0.00201387085606836,0.870913056302152,0.878806839963991,"UD_Uyghur-UDT"
"lowerAsymptote_Intercept96",0.489021228787587,0.00604514977749429,0.477133068358765,0.500932742382159,"UD_Uyghur-UDT"
"growthRate_Intercept96",0.000981407890633521,3.91192902644295e-05,0.000907066350173178,0.00105938976955778,"UD_Uyghur-UDT"
"delta_Intercept96",0.577443128754864,0.0192387277137019,0.540105661942118,0.615605247891065,"UD_Uyghur-UDT"
"upperAsymptote_Intercept97",0.906924774917341,0.0109833302258547,0.885590198108916,0.914037690098842,"UD_Turkish-Kenet"
"lowerAsymptote_Intercept97",0.23605019209746,0.0257369272041735,0.178580817436066,0.29197368654037,"UD_Turkish-Kenet"
"growthRate_Intercept97",1.62989582874202,3.20436769137243,0.0010689738119937,9.1054664249482,"UD_Turkish-Kenet"
"delta_Intercept97",1.10521000020206,2.12406414311089,0.115720286818254,8.71141784948988,"UD_Turkish-Kenet"
"upperAsymptote_Intercept98",0.906459014257425,0.000319980138796438,0.905820492584988,0.907095868356145,"UD_Finnish-FTB"
"lowerAsymptote_Intercept98",0.0768716080932058,0.0020579481717058,0.0728562696311543,0.0809550931606429,"UD_Finnish-FTB"
"growthRate_Intercept98",0.000589107443031953,4.45963838118938e-06,0.000580300950304555,0.000597893483768065,"UD_Finnish-FTB"
"delta_Intercept98",0.37668484655845,0.00136279658299208,0.37397356623789,0.379345337711337,"UD_Finnish-FTB"
"upperAsymptote_Intercept99",0.962332836231504,0.00900954183624873,0.944382454925554,0.96777910824416,"UD_Portuguese-Porttinari"
"lowerAsymptote_Intercept99",0.32141479586007,0.0182756687980104,0.276039584203602,0.371392395852094,"UD_Portuguese-Porttinari"
"growthRate_Intercept99",1.2362723461812,2.5684752387673,0.00162435244431386,8.92662249252016,"UD_Portuguese-Porttinari"
"delta_Intercept99",1.54412879275773,2.50237121237979,0.344957546252804,9.09034550260385,"UD_Portuguese-Porttinari"
"upperAsymptote_Intercept100",0.920140803614788,0.0112937223883719,0.897866444082219,0.927158249972138,"UD_Russian-Taiga"
"lowerAsymptote_Intercept100",0.129943584489584,0.0235668571421644,0.0696565646777986,0.192097728780698,"UD_Russian-Taiga"
"growthRate_Intercept100",1.27439707807755,2.62705964501075,0.00154465832180711,9.02766847100994,"UD_Russian-Taiga"
"delta_Intercept100",1.51394516951746,2.45259439049384,0.333827995281794,8.86252343050617,"UD_Russian-Taiga"
"upperAsymptote_Intercept101",0.897558904552557,0.00178857354437954,0.894150670159499,0.901242119116169,"UD_Japanese-GSD"
"lowerAsymptote_Intercept101",0.115753148220926,0.00204505801813018,0.111758321629085,0.119856167857361,"UD_Japanese-GSD"
"growthRate_Intercept101",0.00576143807969029,0.000101370970992676,0.00556769526636663,0.00596081289573235,"UD_Japanese-GSD"
"delta_Intercept101",0.367101150101293,0.00592479299853361,0.355237521796459,0.379001190262732,"UD_Japanese-GSD"
"upperAsymptote_Intercept102",0.916101569566162,0.00627214200080672,0.905577050281654,0.920786087893318,"UD_Dutch-Alpino"
"lowerAsymptote_Intercept102",0.0806629629404698,0.0188688085173117,0.0557937716416212,0.109404395828787,"UD_Dutch-Alpino"
"growthRate_Intercept102",2.31835496629419,4.07733966970524,0.00110474618262983,9.62831603372297,"UD_Dutch-Alpino"
"delta_Intercept102",0.470341441406682,0.794885670324481,0.112007767847226,0.469602644395622,"UD_Dutch-Alpino"
"upperAsymptote_Intercept103",0.928089625093869,0.00322233328633782,0.922016638934499,0.934866312573962,"UD_French-Rhapsodie"
"lowerAsymptote_Intercept103",0.260122847736278,0.0166851292463191,0.227566309298628,0.293572669359149,"UD_French-Rhapsodie"
"growthRate_Intercept103",0.00244004590583574,0.000173499287088734,0.00213349590305486,0.00280028134839853,"UD_French-Rhapsodie"
"delta_Intercept103",0.674611023039216,0.0596041992345841,0.56937956934311,0.80400940989666,"UD_French-Rhapsodie"
"upperAsymptote_Intercept104",0.865871085790511,0.0131637549673366,0.839682289527226,0.875765474083176,"UD_Lithuanian-ALKSNIS"
"lowerAsymptote_Intercept104",0.113433793649099,0.0193432628755391,0.0925298640852035,0.153431708800758,"UD_Lithuanian-ALKSNIS"
"growthRate_Intercept104",1.43162621741224,2.5993899784622,0.00125086193020751,6.39655202224461,"UD_Lithuanian-ALKSNIS"
"delta_Intercept104",0.731549537092352,1.42769685297216,0.120083072162299,6.49970631115562,"UD_Lithuanian-ALKSNIS"
"upperAsymptote_Intercept105",0.967529651803115,0.000205359248143406,0.967124870443311,0.967927238886138,"UD_Serbian-SET"
"lowerAsymptote_Intercept105",0.164422656033923,0.00192946665168919,0.160680892390527,0.168246784331983,"UD_Serbian-SET"
"growthRate_Intercept105",0.00169090468724376,1.47267038202515e-05,0.00166169319866797,0.0017201270669622,"UD_Serbian-SET"
"delta_Intercept105",0.398582001656717,0.00169467393502841,0.395309548303747,0.401936502696213,"UD_Serbian-SET"
"upperAsymptote_Intercept106",0.955827395472441,0.000267886788122368,0.955307751382407,0.956361001662626,"UD_Persian-Seraji"
"lowerAsymptote_Intercept106",0.362977487778198,0.00210666525617127,0.358902341905878,0.367080973086505,"UD_Persian-Seraji"
"growthRate_Intercept106",0.00173127213348994,2.61515347172132e-05,0.00168082452996965,0.00178322373462219,"UD_Persian-Seraji"
"delta_Intercept106",0.316800887140372,0.00191525754044631,0.312989181061957,0.320495832968429,"UD_Persian-Seraji"
"upperAsymptote_Intercept107",0.945930008241167,0.000475481971315908,0.944997230776703,0.946864246850733,"UD_Russian-GSD"
"lowerAsymptote_Intercept107",0.293761487899747,0.00392055941208567,0.286237702874149,0.301430869608898,"UD_Russian-GSD"
"growthRate_Intercept107",0.00114742523019104,2.10689621329324e-05,0.00110667402111947,0.00118917192941232,"UD_Russian-GSD"
"delta_Intercept107",0.430205676699197,0.00427658742436078,0.421924703879991,0.438642865957624,"UD_Russian-GSD"
"upperAsymptote_Intercept108",0.949641615615117,0.0102489051605784,0.929619915713584,0.955835729884945,"UD_Portuguese-GSD"
"lowerAsymptote_Intercept108",0.195824531409009,0.0185744426945305,0.149278402993836,0.242176641463153,"UD_Portuguese-GSD"
"growthRate_Intercept108",1.24905483143935,2.60161515341227,0.00232346648692613,8.97701567124486,"UD_Portuguese-GSD"
"delta_Intercept108",1.50377484172204,2.50798175996805,0.302983115854966,9.00012655247941,"UD_Portuguese-GSD"
"upperAsymptote_Intercept109",0.967094823511932,0.00230163533445531,0.962874381321972,0.971893151032877,"UD_French-ParTUT"
"lowerAsymptote_Intercept109",0.24779244739737,0.00450845011767026,0.238793590940177,0.256692437542976,"UD_French-ParTUT"
"growthRate_Intercept109",0.00400188334968182,0.000144440732405904,0.00372583358739024,0.00430706055576846,"UD_French-ParTUT"
"delta_Intercept109",0.316395722970973,0.00751355879828639,0.30178049560692,0.330972830966667,"UD_French-ParTUT"
"upperAsymptote_Intercept110",0.903388239459537,0.00287575532063652,0.898005083556044,0.909328386577726,"UD_Italian-TWITTIRO"
"lowerAsymptote_Intercept110",0.100180752660423,0.00666803276973984,0.0870799359346904,0.113432828401201,"UD_Italian-TWITTIRO"
"growthRate_Intercept110",0.00279906146501523,0.000105371948202977,0.00259721560147583,0.00301517468653687,"UD_Italian-TWITTIRO"
"delta_Intercept110",0.368794363805577,0.0101843062758949,0.348816687867141,0.389169619087768,"UD_Italian-TWITTIRO"
"upperAsymptote_Intercept111",0.782099980059211,0.0249145417175837,0.722312965775027,0.80587526504988,"UD_Tamil-TTB"
"lowerAsymptote_Intercept111",0.337154689927806,0.0592062867599441,0.202636283781808,0.452651617105083,"UD_Tamil-TTB"
"growthRate_Intercept111",1.66453658571329,2.88842941611207,0.00160821787803636,9.25926384413652,"UD_Tamil-TTB"
"delta_Intercept111",2.33870899915537,2.49969696228681,0.524851091176866,9.16580118828954,"UD_Tamil-TTB"
"upperAsymptote_Intercept112",0.962671076485983,0.00334370279198261,0.956061546399285,0.966093849651081,"UD_Portuguese-PetroGold"
"lowerAsymptote_Intercept112",0.0223133210393007,0.0203921431969002,0.000777398341315248,0.0687129942013838,"UD_Portuguese-PetroGold"
"growthRate_Intercept112",2.06531666418902,3.70857756482892,0.00178367975500982,9.8164874548319,"UD_Portuguese-PetroGold"
"delta_Intercept112",0.669324536336639,1.18321463413505,0.120621620986592,5.02434123707936,"UD_Portuguese-PetroGold"
