"","Select_size.x","Select_size.predicted","Select_size.std.error","Select_size.conf.low","Select_size.conf.high","Select_size.group","upperAsymptote","lowerAsymptote","growthRate","delta","Growth_Rate","Treebank"
"1139",300,0.715157225861069,0.003505139004152,0.708045128587056,0.722047891107065,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,0.000278636400108204,"UD_Italian-ParlaMint"
"1140",400,0.73921975190576,0.00288603233714895,0.733380201470224,0.744905334333521,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,0.000208491257667586,"UD_Italian-ParlaMint"
"1141",500,0.757704214994622,0.00242219022445858,0.752757840396927,0.762471659114877,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,0.00016446749799307,"UD_Italian-ParlaMint"
"1142",600,0.77255443294588,0.00211876198486604,0.768137090951094,0.77671867153346,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,0.000134306673068486,"UD_Italian-ParlaMint"
"1143",700,0.784858718148123,0.00195993891954165,0.780819120993119,0.78863839756888,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,0.000112408128258517,"UD_Italian-ParlaMint"
"1144",800,0.79520850671645,0.00185730554332282,0.791402036512587,0.798850142683901,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,9.58351796626731e-05,"UD_Italian-ParlaMint"
"1145",900,0.804097095722587,0.00180385374786561,0.800381193702254,0.807667479853189,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,8.28951957623234e-05,"UD_Italian-ParlaMint"
"1146",1000,0.811827631332144,0.00176431938841245,0.808158779213457,0.815356333102427,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,7.25425259298357e-05,"UD_Italian-ParlaMint"
"1147",1100,0.818644641646913,0.00173601585481521,0.815052197271395,0.822176902364866,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,6.40959252972228e-05,"UD_Italian-ParlaMint"
"1148",1200,0.82469214639653,0.00171358717447266,0.821159132284746,0.82821042330281,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,5.70924580351741e-05,"UD_Italian-ParlaMint"
"1149",1300,0.830092124463606,0.00169923082071057,0.826593355543206,0.833617887969379,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,5.12065747629934e-05,"UD_Italian-ParlaMint"
"1150",1400,0.834947548905299,0.00167543084582992,0.831461812369493,0.838440440566581,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,4.62027392648077e-05,"UD_Italian-ParlaMint"
"1151",1500,0.8393481873767,0.00165718895723517,0.835861101854503,0.842805221755167,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,4.19064044261748e-05,"UD_Italian-ParlaMint"
"1152",1600,0.843336129072565,0.00162918639609703,0.839898841717452,0.846737224384249,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,3.81855392920372e-05,"UD_Italian-ParlaMint"
"1153",1700,0.846988012694527,0.00161132115553517,0.843569929863998,0.850337767876364,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,3.49384841882332e-05,"UD_Italian-ParlaMint"
"1154",1800,0.850337800711966,0.0015889561138708,0.846975609526903,0.853641575174635,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,3.20857400427528e-05,"UD_Italian-ParlaMint"
