"","Estimate","Est.Error","Q2.5","Q97.5","Treebank"
"growthRate_Intercept37",0.000582574838043608,2.79239979807217e-05,0.000517678276958595,0.000619214009313792,"UD_Portuguese-CINTIL"
"delta_Intercept37",0.41215154217268,0.0376871825549219,0.387265622030703,0.50099993709165,"UD_Portuguese-CINTIL"
"upperAsymptote_Intercept38",0.95369326980701,0.000346797076471984,0.953022545086126,0.954382527734612,"UD_Croatian-SET"
"lowerAsymptote_Intercept38",0.333450641070976,0.00283422388574203,0.327887923332053,0.33898734500432,"UD_Croatian-SET"
"growthRate_Intercept38",0.000656674478800497,8.92997171126439e-06,0.000639602266479514,0.000674787799533424,"UD_Croatian-SET"
"delta_Intercept38",0.400126931965341,0.00257296019891873,0.395024723859504,0.405105733409928,"UD_Croatian-SET"
"upperAsymptote_Intercept39",0.910193886431069,0.00182250368483116,0.906632046061317,0.913872751184664,"UD_Slovak-SNK"
"lowerAsymptote_Intercept39",0.392135008462345,0.00489070494683965,0.382671344809508,0.402008642985676,"UD_Slovak-SNK"
"growthRate_Intercept39",0.000263392074865856,6.79842680646676e-06,0.000249826825172847,0.000276918056885334,"UD_Slovak-SNK"
"delta_Intercept39",0.417812723321809,0.00664365717397872,0.404934087735182,0.431045966357159,"UD_Slovak-SNK"
"upperAsymptote_Intercept40",0.937438234068906,0.000300528725590743,0.936864165826538,0.938040864816277,"UD_Indonesian-GSD"
"lowerAsymptote_Intercept40",0.376309486668276,0.00205726611996441,0.372192201542753,0.380289394526134,"UD_Indonesian-GSD"
"growthRate_Intercept40",0.000776729441927825,8.86613395265464e-06,0.000759566974809057,0.000794511715255605,"UD_Indonesian-GSD"
"delta_Intercept40",0.383552113216987,0.00212058986477587,0.379365037159839,0.387689350714319,"UD_Indonesian-GSD"
"upperAsymptote_Intercept41",0.948720700481693,0.000859474078479906,0.947080479683037,0.950447967845653,"UD_Romanian-RRT"
"lowerAsymptote_Intercept41",0.405161904656023,0.00428145592154553,0.396798826642638,0.413568125686342,"UD_Romanian-RRT"
"growthRate_Intercept41",0.000742991229645888,1.99975987549323e-05,0.000704134474679765,0.00078335768188815,"UD_Romanian-RRT"
"delta_Intercept41",0.329635825302055,0.00410540190276466,0.321665571469436,0.337653329699368,"UD_Romanian-RRT"
"upperAsymptote_Intercept42",0.91645768313132,0.000680078333113789,0.91514540262184,0.917816264174143,"UD_Turkish-BOUN"
"lowerAsymptote_Intercept42",0.437032870107138,0.00255515121216655,0.432022742210359,0.442008459985602,"UD_Turkish-BOUN"
"growthRate_Intercept42",0.000364720379924936,5.56201001516813e-06,0.000353959805447259,0.000375754824212928,"UD_Turkish-BOUN"
"delta_Intercept42",0.391210861213516,0.00332210698987986,0.384667311707503,0.397727859620084,"UD_Turkish-BOUN"
"upperAsymptote_Intercept43",0.967026390675083,0.000269786019257333,0.966513618836681,0.967575793889433,"UD_Spanish-AnCora"
"lowerAsymptote_Intercept43",0.366950714470623,0.00174433944305362,0.363530319526944,0.370401491610624,"UD_Spanish-AnCora"
"growthRate_Intercept43",0.00102272815163586,1.08877719408876e-05,0.00100138971315807,0.00104445610241542,"UD_Spanish-AnCora"
"delta_Intercept43",0.328770190399481,0.00150147108698992,0.325770351655337,0.331700322500257,"UD_Spanish-AnCora"
"upperAsymptote_Intercept44",0.828695110667135,0.00960968226968487,0.811760123668372,0.849711231051547,"UD_Maghrebi_Arabic_French-Arabizi"
"lowerAsymptote_Intercept44",0.202231224276213,0.00768715108688644,0.186990741974214,0.217347576773164,"UD_Maghrebi_Arabic_French-Arabizi"
"growthRate_Intercept44",0.000830874091494206,6.01099398230157e-05,0.00070635712332444,0.000945103550717499,"UD_Maghrebi_Arabic_French-Arabizi"
"delta_Intercept44",0.414597138816322,0.0171631387437358,0.380806413941311,0.447999546394277,"UD_Maghrebi_Arabic_French-Arabizi"
"upperAsymptote_Intercept45",0.946126528828443,0.00228067948643813,0.941971171198377,0.950882925721519,"UD_Greek-GUD"
"lowerAsymptote_Intercept45",0.517814170031245,0.00300902123357204,0.511857893881259,0.523743487443854,"UD_Greek-GUD"
"growthRate_Intercept45",0.00102716345394416,2.74012197771414e-05,0.00097236466708849,0.00108182028213907,"UD_Greek-GUD"
"delta_Intercept45",0.459091936335685,0.00940451679686157,0.44040906429707,0.477325717165333,"UD_Greek-GUD"
"upperAsymptote_Intercept46",0.887907124200097,0.00122866090264937,0.885493210007148,0.890298637695641,"UD_Korean-Kaist"
"lowerAsymptote_Intercept46",0.354231777378102,0.00341892912123414,0.347474075592001,0.360832714040755,"UD_Korean-Kaist"
"growthRate_Intercept46",0.000131392380039236,2.0568576028561e-06,0.000127539998115429,0.000135544255462153,"UD_Korean-Kaist"
"delta_Intercept46",0.449911982987404,0.00457461995560124,0.441162001108947,0.458847241980331,"UD_Korean-Kaist"
"upperAsymptote_Intercept47",0.944309849710229,0.000362039609176022,0.94361205122924,0.945021805408777,"UD_Portuguese-Bosque"
"lowerAsymptote_Intercept47",0.420324996698745,0.00275659241625219,0.41490229924253,0.425521664118432,"UD_Portuguese-Bosque"
"growthRate_Intercept47",0.000542370010902903,8.22989801988549e-06,0.000526772410570435,0.000558746745695953,"UD_Portuguese-Bosque"
"delta_Intercept47",0.404896178700074,0.00294030728836712,0.399249582352975,0.410827474723633,"UD_Portuguese-Bosque"
"upperAsymptote_Intercept48",0.935964459208406,0.0153155352089778,0.906869849605166,0.945930820700222,"UD_Belarusian-HSE"
"lowerAsymptote_Intercept48",0.3856013240914,0.0240758830505435,0.336514940338728,0.45314821818656,"UD_Belarusian-HSE"
"growthRate_Intercept48",1.27125080273909,2.57664579452932,0.000554552419854292,8.73448559392766,"UD_Belarusian-HSE"
"delta_Intercept48",1.43231683172772,2.38694949151435,0.234559652708746,8.92801744958113,"UD_Belarusian-HSE"
"upperAsymptote_Intercept49",0.968871557294098,0.000515345496646253,0.9678822315092,0.969867221044802,"UD_Turkish-Atis"
"lowerAsymptote_Intercept49",0.460370819723868,0.00404687640128041,0.452637962910559,0.468271677898599,"UD_Turkish-Atis"
"growthRate_Intercept49",0.00273225165962779,8.73727455786802e-05,0.00256407848776978,0.00291041693024142,"UD_Turkish-Atis"
"delta_Intercept49",0.447764556807702,0.00904904844971866,0.430495263024106,0.465891720173014,"UD_Turkish-Atis"
"upperAsymptote_Intercept50",0.950863422928107,0.0147106390043513,0.92535925249082,0.960102470819059,"UD_French-GSD"
"lowerAsymptote_Intercept50",0.346196355196692,0.0210708148188484,0.309760092720438,0.362330226621787,"UD_French-GSD"
"growthRate_Intercept50",2.34072840616481,4.08247630252905,0.00086533689484228,9.53125827504244,"UD_French-GSD"
"delta_Intercept50",0.327455609121826,0.548386676020723,0.115720567668618,0.335667988846063,"UD_French-GSD"
"upperAsymptote_Intercept51",0.949880067321576,0.000558586734604518,0.948806837074024,0.950997394246456,"UD_Russian-SynTagRus"
"lowerAsymptote_Intercept51",0.341251387076561,0.00392834786458739,0.33354862009227,0.34902759987221,"UD_Russian-SynTagRus"
"growthRate_Intercept51",0.000741407146421229,1.50815635230373e-05,0.000711556622424273,0.000772077132155248,"UD_Russian-SynTagRus"
"delta_Intercept51",0.369707702363438,0.00347172486175225,0.362921466682441,0.376442535291625,"UD_Russian-SynTagRus"
"upperAsymptote_Intercept52",0.938754378195442,0.000360560949941177,0.938057659713987,0.939461585711691,"UD_Norwegian-Nynorsk"
"lowerAsymptote_Intercept52",0.324502894560037,0.00282506221746805,0.31891190262723,0.32997117616299,"UD_Norwegian-Nynorsk"
"growthRate_Intercept52",0.00089445792418813,1.34346181247244e-05,0.000868416023359332,0.000921241113507916,"UD_Norwegian-Nynorsk"
"delta_Intercept52",0.366010152144299,0.00250013491390661,0.36115083762093,0.370994729422875,"UD_Norwegian-Nynorsk"
"upperAsymptote_Intercept53",0.924998108628165,0.00401367790747704,0.917624479194515,0.933555075194878,"UD_Welsh-CCG"
"lowerAsymptote_Intercept53",0.45704438019558,0.00511094671002909,0.446927250013394,0.466932276824522,"UD_Welsh-CCG"
"growthRate_Intercept53",0.000578847521957703,2.48553673244192e-05,0.000529290274656042,0.000627534486517674,"UD_Welsh-CCG"
"delta_Intercept53",0.440774461384886,0.0119542888577775,0.417874231736455,0.464799622961585,"UD_Welsh-CCG"
"upperAsymptote_Intercept54",0.726100787990092,0.153003056404987,0.269624707965337,0.953108032032451,"UD_Telugu-MTG"
"lowerAsymptote_Intercept54",0.627181125291883,0.172348852123611,0.171908468406308,0.942081569220143,"UD_Telugu-MTG"
"growthRate_Intercept54",5.03535214114383,2.88603159948657,0.245435943301587,9.72464279588942,"UD_Telugu-MTG"
"delta_Intercept54",4.98619328367377,2.9063399609422,0.272291458907184,9.78712172268382,"UD_Telugu-MTG"
"upperAsymptote_Intercept55",0.954277850740429,0.000489787196596923,0.953326377516844,0.955224892307596,"UD_Polish-PDB"
"lowerAsymptote_Intercept55",0.402926412259601,0.0035103339997016,0.396137417833694,0.409891956573976,"UD_Polish-PDB"
"growthRate_Intercept55",0.000458610487419852,8.03716856170888e-06,0.000442971713477024,0.000474470007695592,"UD_Polish-PDB"
"delta_Intercept55",0.418423797086751,0.00363124285918273,0.411310450945608,0.425352110066094,"UD_Polish-PDB"
"upperAsymptote_Intercept56",0.836386231578039,0.00556665278151506,0.826127787871936,0.848221761341471,"UD_Low_Saxon-LSDC"
"lowerAsymptote_Intercept56",0.274079114540364,0.00416031458752099,0.266003243544053,0.282300485017254,"UD_Low_Saxon-LSDC"
"growthRate_Intercept56",0.00133106972437864,5.91190597003721e-05,0.00121170693886653,0.00144692620469876,"UD_Low_Saxon-LSDC"
"delta_Intercept56",0.419764002653228,0.0128605744833139,0.394510880106207,0.445502378771278,"UD_Low_Saxon-LSDC"
"upperAsymptote_Intercept57",0.950853012160638,0.00075218479794057,0.949390824298489,0.952332819000486,"UD_Hindi-HDTB"
"lowerAsymptote_Intercept57",0.398439028708053,0.00400821656582303,0.390411886312056,0.406214661241402,"UD_Hindi-HDTB"
"growthRate_Intercept57",0.000816178396774632,2.02984370326015e-05,0.000777409974658942,0.000857299518654715,"UD_Hindi-HDTB"
"delta_Intercept57",0.330755903573365,0.00379571891105047,0.323362155087466,0.33832447622212,"UD_Hindi-HDTB"
"upperAsymptote_Intercept58",0.9403184521939,0.000804033933456099,0.938788278064587,0.941924559756419,"UD_Italian-PoSTWITA"
"lowerAsymptote_Intercept58",0.334839988708009,0.00382721778677137,0.327310493342654,0.342376633808676,"UD_Italian-PoSTWITA"
"growthRate_Intercept58",0.000775052972867496,1.64651220199944e-05,0.000743527260309493,0.000807878779221861,"UD_Italian-PoSTWITA"
"delta_Intercept58",0.343302821350431,0.00356111687442598,0.336277855083455,0.350338257809736,"UD_Italian-PoSTWITA"
"upperAsymptote_Intercept59",0.910822291821611,0.00192258510957227,0.907254934268917,0.914811085633814,"UD_Armenian-BSUT"
"lowerAsymptote_Intercept59",0.376706506191459,0.0024111525025324,0.37200386962313,0.381463221597245,"UD_Armenian-BSUT"
"growthRate_Intercept59",0.000842518545893914,1.53929619539711e-05,0.000812532356518101,0.00087311415619545,"UD_Armenian-BSUT"
"delta_Intercept59",0.43515021023367,0.0055477743065464,0.424021407941392,0.446063798364581,"UD_Armenian-BSUT"
"upperAsymptote_Intercept60",0.888431410510643,0.00466116945786189,0.879752792259088,0.898222695694205,"UD_North_Sami-Giella"
"lowerAsymptote_Intercept60",0.31271651270575,0.00322746727027147,0.306379929620722,0.319204652017121,"UD_North_Sami-Giella"
"growthRate_Intercept60",0.000646655789002985,2.35553690886092e-05,0.000598857826770497,0.000691313974671481,"UD_North_Sami-Giella"
"delta_Intercept60",0.424832613626524,0.00814537753360246,0.408576965465282,0.441147168841369,"UD_North_Sami-Giella"
"upperAsymptote_Intercept61",0.925209939970746,0.000571728177865474,0.924102935340656,0.926370487707867,"UD_Icelandic-IcePaHC"
"lowerAsymptote_Intercept61",0.250017574541124,0.00353634625417621,0.242996881678118,0.257068696094652,"UD_Icelandic-IcePaHC"
"growthRate_Intercept61",0.000860040421289587,1.5535504514125e-05,0.000830560504756745,0.000891864276693915,"UD_Icelandic-IcePaHC"
"delta_Intercept61",0.344503251290063,0.00284499918850072,0.338920864931289,0.349926257872137,"UD_Icelandic-IcePaHC"
"upperAsymptote_Intercept62",0.95565065877043,0.02043803482739,0.917254445575671,0.994897145680249,"UD_Japanese-GSDLUW"
"lowerAsymptote_Intercept62",0.508863561395164,0.00288988546895376,0.503293735569699,0.514576450997611,"UD_Japanese-GSDLUW"
"growthRate_Intercept62",0.000462420221134418,0.000126203444668574,0.000267077651760879,0.000743488914765778,"UD_Japanese-GSDLUW"
"delta_Intercept62",0.301867708427821,0.0148704222218626,0.276962549303831,0.333214367135092,"UD_Japanese-GSDLUW"
"upperAsymptote_Intercept63",0.956718796630776,0.000420110582034056,0.955902776476176,0.957558040172469,"UD_Galician-CTG"
"lowerAsymptote_Intercept63",0.596954091825932,0.00215203245741483,0.592771653732808,0.601191661905783,"UD_Galician-CTG"
"growthRate_Intercept63",0.000608015519439374,1.04530449671696e-05,0.000587640157877113,0.000628446993330196,"UD_Galician-CTG"
"delta_Intercept63",0.411987991218006,0.00387750937166468,0.404361160696463,0.419713135524362,"UD_Galician-CTG"
"upperAsymptote_Intercept64",0.959124100087572,0.000428247040047058,0.958292582600131,0.959954695170172,"UD_Italian-ISDT"
"lowerAsymptote_Intercept64",0.446247973206342,0.00255011340313857,0.441360633597082,0.451288160949344,"UD_Italian-ISDT"
"growthRate_Intercept64",0.000610089211501752,9.38875254641819e-06,0.000591979044277196,0.000628571723772631,"UD_Italian-ISDT"
"delta_Intercept64",0.365242101936417,0.00265027605847267,0.360153635362673,0.37057006016952,"UD_Italian-ISDT"
"upperAsymptote_Intercept65",0.931165125537992,0.00589569705115574,0.920587712941584,0.943633608725456,"UD_Hungarian-Szeged"
"lowerAsymptote_Intercept65",0.374472341478021,0.00391630115059576,0.366732049926307,0.382214847427513,"UD_Hungarian-Szeged"
"growthRate_Intercept65",0.00045666272643254,2.22769778004442e-05,0.0004116825158078,0.000499880044863185,"UD_Hungarian-Szeged"
"delta_Intercept65",0.404298271372349,0.00906046766329944,0.386642492577367,0.421906537544639,"UD_Hungarian-Szeged"
"upperAsymptote_Intercept66",0.946990419554746,0.000438609409134377,0.946143393451752,0.947873192963052,"UD_Norwegian-Bokmaal"
"lowerAsymptote_Intercept66",0.306170441016554,0.0023973220866774,0.30153880526557,0.31089625053852,"UD_Norwegian-Bokmaal"
"growthRate_Intercept66",0.00110923030397293,1.56627999656152e-05,0.00107918647640765,0.00113998568455354,"UD_Norwegian-Bokmaal"
"delta_Intercept66",0.315381452048888,0.00201654596441621,0.311423121315876,0.319385158740901,"UD_Norwegian-Bokmaal"
"upperAsymptote_Intercept67",0.930035393121502,0.000734077495503679,0.928652083422183,0.931520159813792,"UD_Danish-DDT"
"lowerAsymptote_Intercept67",0.305172779885138,0.00346766395049648,0.298321354964348,0.31193268358549,"UD_Danish-DDT"
"growthRate_Intercept67",0.000965880815141852,1.82813709146302e-05,0.000930475686385326,0.00100311971250995,"UD_Danish-DDT"
"delta_Intercept67",0.344851520630173,0.00326609145241373,0.338338739480951,0.351145219475019,"UD_Danish-DDT"
"upperAsymptote_Intercept68",0.902417362075455,0.0015093249372407,0.899539290862516,0.905447020722753,"UD_Turkish-IMST"
"lowerAsymptote_Intercept68",0.445259551450369,0.00271174104694524,0.440045612391665,0.450638495407296,"UD_Turkish-IMST"
"growthRate_Intercept68",0.000310674664864561,4.85672001318651e-06,0.000301254729691007,0.000320148793145091,"UD_Turkish-IMST"
"delta_Intercept68",0.51831013115059,0.00632307246123508,0.505938823754701,0.530784353555145,"UD_Turkish-IMST"
"upperAsymptote_Intercept69",0.962913864763549,0.000367983286734242,0.962215717772596,0.963663024970863,"UD_Czech-CAC"
"lowerAsymptote_Intercept69",0.413424841966063,0.00310906354377109,0.40731079671084,0.419494843761788,"UD_Czech-CAC"
"growthRate_Intercept69",0.000578377620201427,9.30004331158169e-06,0.000561004680495976,0.000597222033640735,"UD_Czech-CAC"
"delta_Intercept69",0.416833298012117,0.00324151057892296,0.410299358226125,0.423263442470552,"UD_Czech-CAC"
"upperAsymptote_Intercept70",0.970771017473991,0.000461581789008259,0.96988083007006,0.971713078630776,"UD_Bulgarian-BTB"
"lowerAsymptote_Intercept70",0.41632510000611,0.00307388690885607,0.410320720251397,0.422230192777332,"UD_Bulgarian-BTB"
"growthRate_Intercept70",0.00078256443474878,1.40146844846954e-05,0.000755384096730386,0.000810821448350862,"UD_Bulgarian-BTB"
"delta_Intercept70",0.358042803725555,0.00295577865706565,0.352294624640367,0.363843531368641,"UD_Bulgarian-BTB"
"upperAsymptote_Intercept71",0.987161796190722,0.000219765979121957,0.986729855332542,0.987594329343274,"UD_English-Atis"
"lowerAsymptote_Intercept71",0.53834472363214,0.00205444636171134,0.534212925833709,0.542353978522047,"UD_English-Atis"
"growthRate_Intercept71",0.00310277609716851,6.44506079479005e-05,0.00297951778609123,0.00323375495240614,"UD_English-Atis"
"delta_Intercept71",0.401819437270598,0.00428796601538251,0.393305584605116,0.410209192453749,"UD_English-Atis"
"upperAsymptote_Intercept72",0.935377236664227,0.00066159198761153,0.934098077316128,0.93670267872932,"UD_Irish-IDT"
"lowerAsymptote_Intercept72",0.410094808100365,0.00359584964954894,0.403104015641141,0.417190878964442,"UD_Irish-IDT"
"growthRate_Intercept72",0.000473499824587402,9.32630743100244e-06,0.00045493558899569,0.000492022408373818,"UD_Irish-IDT"
"delta_Intercept72",0.397153860062222,0.00396375549807725,0.389341901051218,0.404888637457686,"UD_Irish-IDT"
"upperAsymptote_Intercept73",0.935046328869471,0.000955078209501001,0.933224549771635,0.936958378486467,"UD_Hebrew-IAHLTwiki"
"lowerAsymptote_Intercept73",0.452259240262243,0.00230928600431885,0.447738807471086,0.456732925417475,"UD_Hebrew-IAHLTwiki"
"growthRate_Intercept73",0.000575790586117127,1.03092826817709e-05,0.000555862840255323,0.000596105186125412,"UD_Hebrew-IAHLTwiki"
"delta_Intercept73",0.309658005541573,0.00288549414606526,0.303951696259587,0.315304723507587,"UD_Hebrew-IAHLTwiki"
"upperAsymptote_Intercept74",0.91717377397788,0.0153092965736041,0.888399446176712,0.927679946867797,"UD_Urdu-UDTB"
"lowerAsymptote_Intercept74",0.369509009401805,0.0254732513354265,0.298976518488669,0.427413378619615,"UD_Urdu-UDTB"
"growthRate_Intercept74",1.36844909729581,2.70634674599192,0.00081012357878938,8.55230764168173,"UD_Urdu-UDTB"
"delta_Intercept74",1.20958938166597,2.2250106270982,0.116440878760966,8.58557895845295,"UD_Urdu-UDTB"
"upperAsymptote_Intercept75",0.925955497279655,0.00082763940749226,0.924375964067454,0.927583579050872,"UD_Latvian-LVTB"
"lowerAsymptote_Intercept75",0.396936266913035,0.00372034757763008,0.389611737172915,0.403976668006084,"UD_Latvian-LVTB"
"growthRate_Intercept75",0.000307461149811335,5.99230520028556e-06,0.000295777608026727,0.00031947225778255,"UD_Latvian-LVTB"
"delta_Intercept75",0.402693623160723,0.00409552896453852,0.394678027510909,0.410602988172072,"UD_Latvian-LVTB"
"upperAsymptote_Intercept76",0.939469865201176,0.000982009034961944,0.937528538912091,0.941369645429945,"UD_Ukrainian-IU"
"lowerAsymptote_Intercept76",0.376360220328854,0.00539272078733413,0.365588812141011,0.386717107734657,"UD_Ukrainian-IU"
"growthRate_Intercept76",0.00070639601938985,2.0580384784486e-05,0.000667286704844167,0.000746958080093399,"UD_Ukrainian-IU"
"delta_Intercept76",0.381274510966762,0.00562313624058203,0.370538662482927,0.392643558563526,"UD_Ukrainian-IU"
"upperAsymptote_Intercept77",0.840929304728635,0.00326773638650306,0.834880581674165,0.847956373996505,"UD_Vietnamese-VTB"
"lowerAsymptote_Intercept77",0.278571153966386,0.00886849900614752,0.261488805799272,0.296172926625549,"UD_Vietnamese-VTB"
"growthRate_Intercept77",0.000840945791326623,3.72911156842688e-05,0.000769288879253455,0.000916515047423626,"UD_Vietnamese-VTB"
"delta_Intercept77",0.472766072575957,0.0154393796323391,0.443066299055559,0.503260213497137,"UD_Vietnamese-VTB"
"upperAsymptote_Intercept78",0.951712458822755,0.000636108636994573,0.950464981046577,0.952945777487504,"UD_Czech-PDT"
"lowerAsymptote_Intercept78",0.348087972883938,0.00510865514204204,0.338046284773375,0.358025697689573,"UD_Czech-PDT"
"growthRate_Intercept78",0.000497994421440501,1.13836649292711e-05,0.00047608657078004,0.000520836157164309,"UD_Czech-PDT"
"delta_Intercept78",0.425722552764277,0.00477053744310503,0.416532376574813,0.435129477318836,"UD_Czech-PDT"
"upperAsymptote_Intercept79",0.898773198065603,0.00220632854071662,0.89457386157201,0.903299296279671,"UD_Russian-Poetry"
"lowerAsymptote_Intercept79",0.356151417218745,0.00714233772187083,0.342075723041734,0.370106734495559,"UD_Russian-Poetry"
"growthRate_Intercept79",0.000614419300027221,2.191325943021e-05,0.00057296246154334,0.000659123634525708,"UD_Russian-Poetry"
"delta_Intercept79",0.471391548846144,0.0114645629807929,0.449028068189297,0.494471890578067,"UD_Russian-Poetry"
"upperAsymptote_Intercept80",0.938487838041234,0.000489387895476573,0.937553268361024,0.939462894873048,"UD_Icelandic-Modern"
"lowerAsymptote_Intercept80",0.264278133760097,0.00286405187859305,0.258633282380002,0.269855405075638,"UD_Icelandic-Modern"
"growthRate_Intercept80",0.00083580843766096,1.05289146627218e-05,0.00081580644261193,0.000856739098914723,"UD_Icelandic-Modern"
"delta_Intercept80",0.417480239551631,0.00292872796895297,0.411728064882874,0.423141214989368,"UD_Icelandic-Modern"
"upperAsymptote_Intercept81",0.925384445819093,0.0108531098721206,0.904592882007269,0.932383702471494,"UD_Spanish-GSD"
"lowerAsymptote_Intercept81",0.496900313198984,0.0184204883326555,0.482134172906992,0.52899462364739,"UD_Spanish-GSD"
"growthRate_Intercept81",1.57747351827679,2.8064012410973,0.000509493260166948,6.59887251092734,"UD_Spanish-GSD"
"delta_Intercept81",0.512839651756469,1.08351335322545,0.109212651399689,3.94752282530964,"UD_Spanish-GSD"
"upperAsymptote_Intercept82",0.954690451952986,0.000542756359005818,0.953667131756569,0.955788214125323,"UD_Arabic-PADT"
"lowerAsymptote_Intercept82",0.442947330261184,0.00198735726500006,0.439082084760185,0.446862698707201,"UD_Arabic-PADT"
"growthRate_Intercept82",0.00092431290264425,1.4057516921773e-05,0.000897006443740363,0.000951801460976533,"UD_Arabic-PADT"
"delta_Intercept82",0.289197758497614,0.00208302361535259,0.285151780851923,0.293186825874026,"UD_Arabic-PADT"
"upperAsymptote_Intercept83",0.99587751474092,0.00364648825209798,0.986148389812973,0.999903352795282,"UD_Czech-CLTT"
"lowerAsymptote_Intercept83",0.311000903878854,0.00653136303499114,0.29824576277516,0.323421035060333,"UD_Czech-CLTT"
"growthRate_Intercept83",0.00132516149964807,5.99976263085877e-05,0.00121851274103873,0.00146145341675049,"UD_Czech-CLTT"
"delta_Intercept83",0.339896096980783,0.00725107382377237,0.327091495644273,0.355673547010488,"UD_Czech-CLTT"
"upperAsymptote_Intercept84",0.922766288682308,0.000405908191301074,0.921990314652862,0.923566404826738,"UD_Dutch-LassySmall"
"lowerAsymptote_Intercept84",0.390254762535045,0.00330011637864968,0.383750707592696,0.396753859063398,"UD_Dutch-LassySmall"
"growthRate_Intercept84",0.000508347977373752,8.71942147287304e-06,0.000491307440659477,0.00052555428863539,"UD_Dutch-LassySmall"
"delta_Intercept84",0.421209065895124,0.00353486883341759,0.414432710279316,0.428288621578095,"UD_Dutch-LassySmall"
"upperAsymptote_Intercept85",0.911386052140744,0.00200391050935584,0.907581333075964,0.915449260276489,"UD_Turkish-FrameNet"
"lowerAsymptote_Intercept85",0.599398913908374,0.00441699365905148,0.590803418785374,0.607834650846349,"UD_Turkish-FrameNet"
"growthRate_Intercept85",0.000535867462427872,1.72276504607364e-05,0.00050336806099947,0.000570773227231514,"UD_Turkish-FrameNet"
"delta_Intercept85",0.657028421923315,0.0197841010443299,0.619014742599738,0.696567057408356,"UD_Turkish-FrameNet"
"upperAsymptote_Intercept86",0.56426616100304,0.0500702368749153,0.472937060797715,0.667258933223562,"UD_Chinese-GSDSimp"
"lowerAsymptote_Intercept86",0.293313914171555,0.112500208778756,0.0712196357918946,0.538215417147954,"UD_Chinese-GSDSimp"
"growthRate_Intercept86",5.05134127747869,2.88104179006489,0.261224848548744,9.77067264584917,"UD_Chinese-GSDSimp"
"delta_Intercept86",4.92590584581414,2.90804733028316,0.164453604416692,9.69999480698498,"UD_Chinese-GSDSimp"
"upperAsymptote_Intercept87",0.926150273208483,0.00087229890161973,0.924435554590378,0.927880382474927,"UD_Estonian-EDT"
"lowerAsymptote_Intercept87",0.361850696794706,0.00426306269748477,0.353564085553456,0.370164704021232,"UD_Estonian-EDT"
"growthRate_Intercept87",0.000307349435721734,6.29615946740639e-06,0.000295400461329438,0.00031985884236857,"UD_Estonian-EDT"
"delta_Intercept87",0.408081907275999,0.0043329890165919,0.39970377867322,0.416715885856314,"UD_Estonian-EDT"
"upperAsymptote_Intercept88",0.945635838849308,0.00141196034250862,0.942935899495828,0.948450798527805,"UD_French-ParisStories"
"lowerAsymptote_Intercept88",0.472399459583912,0.00309099112770099,0.466250920922577,0.478448247142431,"UD_French-ParisStories"
"growthRate_Intercept88",0.00254379626582502,7.04430017615364e-05,0.0024093758251691,0.00268630505456406,"UD_French-ParisStories"
"delta_Intercept88",0.389435677551095,0.00842377402601808,0.372915981497787,0.406121509017428,"UD_French-ParisStories"
"upperAsymptote_Intercept89",0.953928649890391,0.00334393554345165,0.947540515973929,0.961021726917758,"UD_Indonesian-CSUI"
"lowerAsymptote_Intercept89",0.383031899817164,0.00339421666440729,0.376400502348197,0.389548651628043,"UD_Indonesian-CSUI"
"growthRate_Intercept89",0.000818436564663145,2.33787088538791e-05,0.000771787700161348,0.000863462317543134,"UD_Indonesian-CSUI"
"delta_Intercept89",0.422093453353127,0.00760144648389235,0.407280446616337,0.43724199241063,"UD_Indonesian-CSUI"
"upperAsymptote_Intercept90",0.968609850271845,0.000349808715108715,0.967931081368436,0.969306114430778,"UD_Czech-FicTree"
"lowerAsymptote_Intercept90",0.417464513846453,0.0026018520025151,0.412354856498904,0.422460885370798,"UD_Czech-FicTree"
"growthRate_Intercept90",0.000748866825324382,1.12355095191791e-05,0.00072778537891275,0.00077148113175407,"UD_Czech-FicTree"
"delta_Intercept90",0.373791676244176,0.00258340026509141,0.368563050522462,0.378807983867413,"UD_Czech-FicTree"
"upperAsymptote_Intercept91",0.929780223639469,0.000399597839647842,0.929016567131646,0.930580148914683,"UD_Turkish-Penn"
"lowerAsymptote_Intercept91",0.467335961139767,0.00278402547789157,0.461870327712894,0.472777889671863,"UD_Turkish-Penn"
"growthRate_Intercept91",0.00039163919714205,6.22255358714089e-06,0.000379523582817754,0.000404027220895785,"UD_Turkish-Penn"
"delta_Intercept91",0.428980834771421,0.00346747507847038,0.422154948957393,0.435840244185321,"UD_Turkish-Penn"
"upperAsymptote_Intercept92",0.900499737356961,0.00119669440788544,0.898204807072364,0.902946560139078,"UD_Estonian-EWT"
"lowerAsymptote_Intercept92",0.337995302231877,0.00270522818746609,0.332714639341544,0.343284310178897,"UD_Estonian-EWT"
"growthRate_Intercept92",0.00056663915436924,9.6733503237762e-06,0.000547741491902632,0.00058603707687427,"UD_Estonian-EWT"
"delta_Intercept92",0.33663637275411,0.00323868252596074,0.33027582454318,0.343011663152975,"UD_Estonian-EWT"
"upperAsymptote_Intercept93",0.969499808292647,0.000198860864128114,0.969111958412318,0.969892411949285,"UD_Catalan-AnCora"
"lowerAsymptote_Intercept93",0.406334863375682,0.0012869064515425,0.403848096296396,0.408884560126937,"UD_Catalan-AnCora"
