"","Estimate","Est.Error","Q2.5","Q97.5","Treebank"
"growthRate_Intercept100",0.000196728435389464,3.02014991627743e-06,0.000190932064654871,0.00020265857243543,"UD_Czech-CAC"
"delta_Intercept100",0.51141813109413,0.00519361393147336,0.50118992221107,0.521647201167583,"UD_Czech-CAC"
"upperAsymptote_Intercept101",0.979488440959432,0.000208508329844871,0.979077692126394,0.979902524635043,"UD_Turkish-Atis"
"lowerAsymptote_Intercept101",0.893094057784819,0.000733661447093804,0.891657120752588,0.894563503448583,"UD_Turkish-Atis"
"growthRate_Intercept101",0.000351651645658156,6.60802167404784e-06,0.000338686062102376,0.000364915098862553,"UD_Turkish-Atis"
"delta_Intercept101",0.652188635041852,0.0105532590989617,0.63213834407104,0.673564640073885,"UD_Turkish-Atis"
"upperAsymptote_Intercept102",0.963136967502086,0.000460023054690454,0.962238437049727,0.964033358746618,"UD_Czech-PDT"
"lowerAsymptote_Intercept102",0.660616432983547,0.00201034058056298,0.65669439960091,0.664508630268114,"UD_Czech-PDT"
"growthRate_Intercept102",0.000170415247766239,2.57566275321614e-06,0.000165405734287257,0.000175496241366939,"UD_Czech-PDT"
"delta_Intercept102",0.531995030884686,0.00557041211308926,0.521469169219361,0.543277962698176,"UD_Czech-PDT"
"upperAsymptote_Intercept103",0.947351167776847,0.000776886930895225,0.945865979785161,0.9488874120834,"UD_English-LinES"
"lowerAsymptote_Intercept103",0.749645345043626,0.00177546163128615,0.746218235869445,0.753212282633938,"UD_English-LinES"
"growthRate_Intercept103",0.000199661293232879,4.45629911905741e-06,0.000191107269394424,0.000208650852824951,"UD_English-LinES"
"delta_Intercept103",0.532629203264625,0.00919949929907972,0.515084859943783,0.550551817609676,"UD_English-LinES"
"upperAsymptote_Intercept104",0.814101633675296,0.0129492720177914,0.788702334906324,0.84028512700307,"UD_Tamil-TTB"
"lowerAsymptote_Intercept104",0.723552879455606,0.037952041757902,0.645462449871047,0.796659444476939,"UD_Tamil-TTB"
"growthRate_Intercept104",4.95834696823789,2.88430657899029,0.230756932348392,9.73448743795805,"UD_Tamil-TTB"
"delta_Intercept104",4.93196869603253,2.8935682652949,0.19127454022241,9.74699387943147,"UD_Tamil-TTB"
"upperAsymptote_Intercept105",0.916990668934792,0.00109501378842376,0.91492079612089,0.91917245156298,"UD_Slovak-SNK"
"lowerAsymptote_Intercept105",0.630351742816802,0.00230646159579078,0.625761577093065,0.634885610113029,"UD_Slovak-SNK"
"growthRate_Intercept105",0.000106168024483843,1.92843229127271e-06,0.000102425478038645,0.000109849427423713,"UD_Slovak-SNK"
"delta_Intercept105",0.572869433831139,0.00865385808023159,0.556107230364159,0.590003957359887,"UD_Slovak-SNK"
"upperAsymptote_Intercept106",0.898940294002715,0.00125834206927578,0.896521522892423,0.901424140160226,"UD_Korean-Kaist"
"lowerAsymptote_Intercept106",0.513118543379421,0.00241008563365352,0.508360879686039,0.517812824710184,"UD_Korean-Kaist"
"growthRate_Intercept106",8.78519834817562e-05,1.3858476085327e-06,8.51724905479239e-05,9.06144444687252e-05,"UD_Korean-Kaist"
"delta_Intercept106",0.515913951998224,0.00602423349642668,0.504117256570129,0.527568135975147,"UD_Korean-Kaist"
"upperAsymptote_Intercept107",0.953660772501884,0.00152569148896312,0.950857779208558,0.956810866278188,"UD_French-Rhapsodie"
"lowerAsymptote_Intercept107",0.800904611106647,0.00110479286586388,0.798720680067595,0.803074102137194,"UD_French-Rhapsodie"
"growthRate_Intercept107",0.000290855059085917,9.57172858648249e-06,0.000271832650726608,0.000309111572881108,"UD_French-Rhapsodie"
"delta_Intercept107",0.609702756019115,0.0140133864671746,0.582321289236964,0.637299253959606,"UD_French-Rhapsodie"
"upperAsymptote_Intercept108",0.953191931389666,0.00170837478114342,0.950073015862473,0.956819300099163,"UD_Japanese-GSDLUW"
"lowerAsymptote_Intercept108",0.749732178363867,0.00174855991040818,0.746228602569068,0.753160115512467,"UD_Japanese-GSDLUW"
"growthRate_Intercept108",6.24259619157383e-05,2.10393362479596e-06,5.82030827380571e-05,6.65019756812188e-05,"UD_Japanese-GSDLUW"
"delta_Intercept108",0.462462888097164,0.0088526398137984,0.44524783980235,0.479750198961957,"UD_Japanese-GSDLUW"
"upperAsymptote_Intercept109",0.895831620487202,0.024106598826397,0.865496322836224,0.937077559137985,"UD_Galician-TreeGal"
"lowerAsymptote_Intercept109",0.739958390605745,0.0373988642356589,0.662349807835453,0.818483685831801,"UD_Galician-TreeGal"
"growthRate_Intercept109",3.67929226064476,3.25144408232965,0.000237565542696872,9.67712184580873,"UD_Galician-TreeGal"
"delta_Intercept109",3.57937223165407,3.12507331028856,0.0741750010052952,9.54542188891157,"UD_Galician-TreeGal"
"upperAsymptote_Intercept110",0.955693421465264,0.000451277717581726,0.954828304145072,0.95659112085734,"UD_Persian-PerDT"
"lowerAsymptote_Intercept110",0.766451662979552,0.00108182859381995,0.764343057167557,0.768576572127952,"UD_Persian-PerDT"
"growthRate_Intercept110",0.000116600988327892,1.63501220230213e-06,0.000113377520412059,0.000119779036966168,"UD_Persian-PerDT"
"delta_Intercept110",0.496763495180705,0.00509228311472095,0.48689329538718,0.506936438787269,"UD_Persian-PerDT"
"upperAsymptote_Intercept111",0.989968032595648,0.000134739567904166,0.9897132404114,0.990238364086143,"UD_English-Atis"
"lowerAsymptote_Intercept111",0.909813175523414,0.000672322991505834,0.908502364810478,0.911139851457691,"UD_English-Atis"
"growthRate_Intercept111",0.000515328758971623,1.09592283524213e-05,0.000494146874310717,0.000537082949180399,"UD_English-Atis"
"delta_Intercept111",0.561051124255983,0.00901561689836222,0.543799439418115,0.57893487130568,"UD_English-Atis"
